precision,recall,threshold
0.4009009009009009,0.9518716577540107,0.09873297208264116
0.40135287485907556,0.9518716577540107,0.09891050667451205
0.4018058690744921,0.9518716577540107,0.09893074792531519
0.40225988700564974,0.9518716577540107,0.09908832005939006
0.40271493212669685,0.9518716577540107,0.09941586785205876
0.4031710079275198,0.9518716577540107,0.09944419087934185
0.4036281179138322,0.9518716577540107,0.10013786423554483
0.40408626560726446,0.9518716577540107,0.10020390943991657
0.4034090909090909,0.9491978609625669,0.10020959919343003
0.40386803185437997,0.9491978609625669,0.10225217068195565
0.4043280182232346,0.9491978609625669,0.10256799899061277
0.4047890535917902,0.9491978609625669,0.10280684819671031
